objName,objNameHMS,objAltName1,objAltName2,objAltName3,objPopularName,objID,uniquePspsOBid,ippObjID,surveyID,htmID,zoneID,tessID,projectionID,skyCellID,randomID,batchID,dvoRegionID,processingVersion,objInfoFlag,qualityFlag,raStack,decStack,raStackErr,decStackErr,raMean,decMean,raMeanErr,decMeanErr,epochMean,posMeanChisq,cx,cy,cz,lambda,beta,l,b,nStackObjectRows,nStackDetections,nDetections,ng,nr,ni,nz,ny,Column1,Column2,gQfPerfect,gMeanPSFMag,gMeanPSFMagErr,gMeanPSFMagStd,gMeanPSFMagNpt,gMeanPSFMagMin,gMeanPSFMagMax,gMeanKronMag,gMeanKronMagErr,gMeanKronMagStd,gMeanKronMagNpt,gMeanApMag,gMeanApMagErr,gMeanApMagStd,gMeanApMagNpt,gFlags,rQfPerfect,rMeanPSFMag,rMeanPSFMagErr,rMeanPSFMagStd,rMeanPSFMagNpt,rMeanPSFMagMin,rMeanPSFMagMax,rMeanKronMag,rMeanKronMagErr,rMeanKronMagStd,rMeanKronMagNpt,rMeanApMag,rMeanApMagErr,rMeanApMagStd,rMeanApMagNpt,rFlags,iQfPerfect,iMeanPSFMag,iMeanPSFMagErr,iMeanPSFMagStd,iMeanPSFMagNpt,iMeanPSFMagMin,iMeanPSFMagMax,iMeanKronMag,iMeanKronMagErr,iMeanKronMagStd,iMeanKronMagNpt,iMeanApMag,iMeanApMagErr,iMeanApMagStd,iMeanApMagNpt,iFlags,zQfPerfect,zMeanPSFMag,zMeanPSFMagErr,zMeanPSFMagStd,zMeanPSFMagNpt,zMeanPSFMagMin,zMeanPSFMagMax,zMeanKronMag,zMeanKronMagErr,zMeanKronMagStd,zMeanKronMagNpt,zMeanApMag,zMeanApMagErr,zMeanApMagStd,zMeanApMagNpt,zFlags,yQfPerfect,yMeanPSFMag,yMeanPSFMagErr,yMeanPSFMagStd,yMeanPSFMagNpt,yMeanPSFMagMin,yMeanPSFMagMax,yMeanKronMag,yMeanKronMagErr,yMeanKronMagStd,yMeanKronMagNpt,yMeanApMag,yMeanApMagErr,yMeanApMagStd,yMeanApMagNpt,yFlags
PSO J318.5382+03.3636,PSX J211409.17+032148.8,-999,-999,-999,-999,112033185383206745,3590126000040921,79164837240793,0,13334543556203,11203,1,1402,88,0.496473900504852,3590126,18432,3,444915712,53,318.53818105,3.36358046,0.00100000004749745,0.00100000004749745,318.53822073,3.36355578,0.0641200020909309,0.0509300008416176,56276.96050926,3.79949998855591,0.748106622680731,-0.660979687130079,0.0586714095846846,322.065978993256,18.4666482745521,54.3269033619564,-29.4345557022367,-999,5,27,2,6,16,3,0,112033185383206745,3590126000040921,0.999202013015747,22.020299911499,0.180077999830246,-999,1,22.020299911499,22.020299911499,21.5818004608154,0.232042998075485,-999,1,21.4846000671387,0.180077999830246,-999,1,16892216,0.999693989753723,21.5503997802734,0.0703070014715195,0.19225400686264,6,21.3092002868652,21.8080005645752,21.0839996337891,0.0273240003734827,0.0706629976630211,6,21.0851001739502,0.0805739983916283,0.184854000806808,6,16892216,0.998831987380981,21.1490993499756,0.0388050004839897,0.16185100376606,11,20.7546997070313,21.3588008880615,20.638599395752,0.0470670014619827,0.24762199819088,12,20.6361999511719,0.0471069999039173,0.222307994961739,12,16892216,0.999473989009857,20.808500289917,0.175363004207611,0.339543998241425,3,20.6004009246826,21.238899230957,20.5643005371094,0.0824899971485138,0.125671997666359,3,20.3939990997314,0.16074700653553,0.241914004087448,3,115000,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,0,114720
PSO J318.5682+03.3636,PSX J211416.37+032148.9,-999,-999,-999,-999,112033185681836795,3590126000044764,79164837244636,0,13334543722077,11203,1,1402,88,0.461573606786852,3590126,18432,3,436527104,52,318.56827915,3.36357576,0.00100000004749745,0.00100000004749745,318.56824228,3.36359455,0.0754299983382225,0.0622499994933605,56127.97037037,3.0683000087738,0.748452826964546,-0.660587581052484,0.0586720850831661,322.095986203299,18.4572643619624,54.3461346451372,-29.4594100109271,-999,5,29,1,9,17,1,1,112033185681836795,3590126000044764,0.997099995613098,22.404899597168,0.175660997629166,-999,1,22.404899597168,22.404899597168,21.2217998504639,0.158353999257088,-999,1,21.4501991271973,0.175660997629166,-999,1,16892216,0.99972802400589,21.6982002258301,0.0370200015604496,0.0979650020599365,7,21.6219005584717,21.8393001556396,21.3472995758057,0.120021998882294,0.368144005537033,8,21.4596004486084,0.100140996277332,0.280737996101379,8,115000,0.999623000621796,21.402099609375,0.0382990017533302,0.248959004878998,17,20.7791996002197,21.6506004333496,21.0673999786377,0.0661320015788078,0.32531601190567,17,21.101900100708,0.0751869976520538,0.253392994403839,17,115000,0.998399019241333,21.0048999786377,0.168925002217293,-999,1,21.0048999786377,21.0048999786377,20.4708003997803,0.214985996484756,-999,1,20.4703998565674,0.168925002217293,-999,1,16892216,0.901454985141754,19.5585994720459,0.16355000436306,-999,1,19.5585994720459,19.5585994720459,19.388500213623,0.220218002796173,-999,1,19.4242000579834,0.16355000436306,-999,1,115000
PSO J318.7345+03.3658,PSX J211456.27+032157.0,-999,-999,-999,-999,112033187343339597,3590126000067133,79164837267005,0,13334539581676,11203,1,1402,88,0.766871297514878,3590126,18432,3,444915712,53,318.73443462,3.36586877,0.00100000004749745,0.00100000004749745,318.73447424,3.36584168,0.0551600009202957,0.064750000834465,55939.53409722,3.01250004768372,0.750364503453355,-0.658411803184667,0.0587112372916408,322.262759874095,18.4071642415693,54.4547453659484,-29.5958354411207,-999,4,34,5,12,17,0,0,112033187343339597,3590126000067133,0.999027013778687,21.8418998718262,0.0585290007293224,0.127755999565125,4,21.7070007324219,22.0006999969482,20.9722995758057,0.0240759998559952,0.0469370000064373,4,21.1821002960205,0.104088999330997,0.432404011487961,4,16892216,0.99967497587204,21.3309001922607,0.0409200005233288,0.215332001447678,11,21.1578006744385,21.9181995391846,20.4300003051758,0.0544149987399578,0.177405998110771,11,20.5245990753174,0.0748519971966743,0.205593004822731,12,16892216,0.99967497587204,21.1830005645752,0.0417929999530315,0.227423995733261,16,20.6963996887207,21.49169921875,20.3701000213623,0.0673549994826317,0.281392991542816,16,20.4001998901367,0.0470080003142357,0.177104994654655,16,16892216,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,0,114720,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,0,16416
PSO J318.7407+03.3660,PSX J211457.76+032157.6,-999,-999,-999,-999,112033187406509728,3590126000067890,79164837267762,0,13334539585471,11203,1,1402,88,0.364514780570301,3590126,18432,3,444915712,53,318.74064336,3.36606095,0.00100000004749745,0.00100000004749745,318.74068339,3.36602183,0.00784000009298325,0.0109299998730421,55937.81805556,1.54250001907349,0.750435712433486,-0.658330360492502,0.0587143760782583,322.26901949824,18.405381902436,54.4589001966224,-29.6008754571428,-999,5,57,8,12,17,8,12,112033187406509728,3590126000067890,0.999696016311646,21.6585998535156,0.034060999751091,0.183387994766235,7,21.5174007415771,22.0485000610352,21.2474002838135,0.113312996923923,0.418240994215012,7,21.2688999176025,0.0449539981782436,0.125670999288559,7,16892216,0.999172985553741,20.2033004760742,0.0189549997448921,0.0550349988043308,9,20.1271991729736,20.2917003631592,19.9326000213623,0.0286010000854731,0.0806920006871223,10,19.8859004974365,0.0454810000956059,0.139026001095772,10,16892216,0.998790979385376,19.6341991424561,0.0236649997532368,0.180215001106262,12,19.3066997528076,19.6951999664307,19.294900894165,0.0126379998400807,0.203843995928764,13,19.2646007537842,0.0121680004522204,0.171461001038551,13,16892216,0.999328017234802,19.3875999450684,0.027878999710083,0.0820389986038208,6,19.317699432373,19.5254993438721,18.9608993530273,0.0287759993225336,0.0903669968247414,8,18.9564990997314,0.0235280003398657,0.0970799997448921,8,16892216,0.999280989170074,19.1539993286133,0.0521339997649193,0.142271995544434,8,18.9101009368896,19.3148994445801,18.8502006530762,0.0332159996032715,0.189429998397827,10,18.7542991638184,0.0705209970474243,0.312108010053635,10,16892216
PSO J318.5591+03.3809,PSX J211414.19+032251.1,-999,-999,-999,-999,112053185591487613,3590126000043566,79164837243438,0,13334543626793,11205,1,1402,88,0.0307298274996968,3590126,18432,3,512024576,61,318.55915449,3.3809692,0.00100000004749745,0.00100000004749745,318.55913402,3.38086761,0.0528800003230572,0.114119999110699,56868.04467593,140.623992919922,0.748334510869525,-0.660694816843285,0.0589730348387019,322.092611668005,18.4765201928506,54.3567731696918,-29.4422282159798,-999,5,67,14,10,21,10,12,112053185591487613,3590126000043566,0.999746978282928,15.1134996414185,0.03078299947083,0.0806799978017807,11,15.0069999694824,15.2531995773315,14.9371004104614,0.000931999995373189,0.00331799988634884,11,14.8931999206543,0.00124799995683134,0.00506500015035272,11,16892216,0.999682009220123,14.3499002456665,0.00799299962818623,0.0250979997217655,6,14.3120002746582,14.3542995452881,14.2153997421265,0.00112000002991408,0.00287600001320243,8,14.1696996688843,0.00249100010842085,0.00665300013497472,8,16892216,0.999427974224091,13.9877004623413,0.0171349998563528,0.0561919994652271,11,13.9383001327515,14.0853004455566,13.9398002624512,0.00208300002850592,0.0055669997818768,15,13.8955001831055,0.00153600005432963,0.00642100023105741,15,16892216,0.999435007572174,14.0584001541138,0.00694900006055832,0.0305640008300543,5,14.0556001663208,14.1131000518799,13.8176002502441,0.00173300004098564,0.003969999961555,8,13.786600112915,0.00292099989019334,0.0209389999508858,8,16892216,0.999624013900757,13.8762998580933,0.0207209996879101,0.0454210005700588,9,13.8044004440308,13.9126996994019,13.710000038147,0.00167499994859099,0.0158469993621111,11,13.6925001144409,0.00266500003635883,0.013956000097096,12,16892216
PSO J318.7576+03.3961,PSX J211501.82+032345.7,-999,-999,-999,-999,112073187575175789,3590146000001118,79426830206045,0,13334539312416,11207,1,1402,88,0.894192713214264,3590146,18493,3,444915712,53,318.75757971,3.39609729,0.00100000004749745,0.00100000004749745,318.75760217,3.39605141,0.0385500006377697,0.0361599996685982,56075.67318287,3.2121000289917,0.750606834822028,-0.658088359395082,0.0592375788427062,322.295889558657,18.4285570869481,54.4983953846062,-29.5980973064245,-999,5,50,10,13,24,3,0,112073187575175789,3590146000001118,0.999696016311646,21.7005996704102,0.0508639998733997,0.136078000068665,10,21.4354000091553,21.9340991973877,21.2476005554199,0.117522001266479,0.326772004365921,10,21.2231998443604,0.0932689979672432,0.272973001003265,10,16892216,0.999675989151001,21.2371006011963,0.0631299987435341,0.192674994468689,11,20.9085998535156,21.6467990875244,20.577600479126,0.0923179984092712,0.324149996042252,12,20.5725994110107,0.0678559988737106,0.226165995001793,12,16892216,0.999603986740112,20.9754009246826,0.0448930002748966,0.226824000477791,20,20.502799987793,21.2502002716064,20.3939990997314,0.0397580005228519,0.271903991699219,20,20.3945999145508,0.0342190004885197,0.171388000249863,21,16892216,0.998054981231689,20.6622009277344,0.030299000442028,0.0659509971737862,3,20.640100479126,20.7506008148193,19.7670001983643,0.260870009660721,0.729731023311615,3,19.9953002929688,0.148293003439903,0.308818995952606,3,16892216,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,0,114720
PSO J318.8611+03.3462,PSX J211526.65+032046.3,-999,-999,-999,-999,112013188610755876,3590146000016330,79426830221257,0,13334408863062,11201,1,1402,87,0.658035600239444,3590146,18493,3,444915712,53,318.8610205,3.34624236,0.00100000004749745,0.00100000004749745,318.86105225,3.3462064,0.0261000003665686,0.0187800005078316,56286.70115741,2.6538999080658,0.75183234534084,-0.656765688642948,0.0583691247205796,322.382591957056,18.3486808013415,54.5172902612294,-29.7115866000388,-999,5,43,2,7,23,9,2,112013188610755876,3590146000016330,0.969012022018433,22.1352996826172,0.192525997757912,-999,1,22.1352996826172,22.1352996826172,21.7562007904053,0.253174006938934,-999,1,22.9393997192383,0.192525997757912,-999,1,115000,0.999239981174469,21.0263004302979,0.0767669975757599,0.198155999183655,6,20.8409996032715,21.2940998077393,20.4234008789063,0.0826440006494522,0.233881995081902,6,20.3826999664307,0.0717070028185844,0.223028004169464,6,16892216,0.999652028083801,20.2994003295898,0.0363689996302128,0.179407998919487,19,20.0174007415771,20.6506996154785,19.9764995574951,0.036276001483202,0.113655000925064,19,19.9374008178711,0.038357000797987,0.138370007276535,19,16892216,0.999689996242523,20.0142993927002,0.0291740000247955,0.0900449976325035,9,19.8416004180908,20.1154003143311,19.6014995574951,0.0542730018496513,0.188090994954109,9,19.5498008728027,0.0522029995918274,0.161833003163338,9,16892216,0.99913501739502,19.6730003356934,0.142054006457329,0.243171006441116,2,19.4340991973877,19.7182006835938,19.4927997589111,0.0579550005495548,0.10046099871397,2,19.3398990631104,0.0898400023579597,0.151673004031181,2,115000
PSO J318.5363+03.3743,PSX J211408.70+032227.3,-999,-999,-999,-999,112043185361569673,3590126000040600,79164837240472,0,13334543486234,11204,1,1402,88,0.334213856918936,3590126,18432,3,444915712,53,318.53626482,3.37429481,0.00100000004749745,0.00100000004749745,318.53627209,3.37426025,0.0303799994289875,0.025730000808835,56248.6755787,4.77720022201538,0.748075914894438,-0.660997860360158,0.0588579149659748,322.067578930739,18.4774217112396,54.3358597958428,-29.4269714888368,-999,5,63,8,12,30,11,2,112043185361569673,3590126000040600,0.998983025550842,22.0055999755859,0.0717630013823509,0.255930989980698,7,21.5632991790771,22.2954006195068,21.0608005523682,0.0819879993796349,0.162576004862785,7,21.220100402832,0.0460130013525486,0.241574004292488,7,16892216,0.999283015727997,21.0081996917725,0.0477680005133152,0.214359998703003,11,20.792200088501,21.5268001556396,19.9039993286133,0.0561250001192093,0.200231000781059,11,20.0965995788574,0.0434020012617111,0.172793999314308,11,16892216,0.999653995037079,20.6271991729736,0.0566460005939007,0.369576990604401,26,20.0930995941162,21.7248992919922,19.6585998535156,0.0290520004928112,0.147599995136261,27,19.7500991821289,0.0427110008895397,0.190311998128891,27,16892216,0.999330997467041,20.3820991516113,0.0684209987521172,0.238756000995636,9,19.8568992614746,20.7247009277344,19.6308994293213,0.0452289991080761,0.21900600194931,9,19.7154006958008,0.0236879996955395,0.220774993300438,9,16892216,0.997866988182068,20.4209003448486,0.178543999791145,-999,1,20.4209003448486,20.4209003448486,19.7709007263184,0.220907002687454,-999,1,19.8582992553711,0.178543999791145,-999,1,16892216
PSO J318.5748+03.3665,PSX J211417.94+032159.4,-999,-999,-999,-999,112043185747230291,3590126000045645,79164837245517,0,13334542976176,11204,1,1402,88,0.175579518243279,3590126,18432,3,444915712,53,318.5747286,3.36652802,0.00100000004749745,0.00100000004749745,318.57475202,3.366514,0.0161099992692471,0.0185000002384186,56208.0181713,15.0471000671387,0.748525633098058,-0.660500561386868,0.0587229512438227,322.103457407606,18.4579924815105,54.3530809353535,-29.4631749753667,-999,5,69,14,10,24,8,13,112043185747230291,3590126000045645,0.999635994434357,20.2525005340576,0.0430920012295246,0.137796998023987,10,20.0181007385254,20.4197998046875,18.6016998291016,0.0128709999844432,0.0564110018312931,13,19.0189990997314,0.0251759998500347,0.0799480006098747,13,16892216,0.999795973300934,19.3673992156982,0.0341279990971088,0.0791219994425774,4,19.24169921875,19.4076995849609,18.0384998321533,0.0129930004477501,0.0267120003700256,6,18.5191993713379,0.0555710010230541,0.137262001633644,6,16892216,0.999370992183685,18.7357997894287,0.131043002009392,0.326312988996506,12,18.2980995178223,19.2574996948242,17.6700992584229,0.0179990008473396,0.0557899996638298,15,17.8043994903564,0.0498230010271072,0.145495995879173,15,16892216,0.998386979103088,18.9941997528076,0.0643109977245331,0.172455996274948,4,18.9053993225098,19.2597999572754,17.5230007171631,0.0356119982898235,0.0804589986801147,5,18.066499710083,0.0482130013406277,0.14750200510025,5,16892216,0.99990302324295,18.8549995422363,0.0400630012154579,0.225758001208305,10,18.4839992523193,19.2117004394531,17.468900680542,0.0507100000977516,0.179688006639481,13,17.9491996765137,0.101777002215385,0.340335011482239,13,16892216
PSO J318.6128+03.3850,PSX J211427.06+032305.9,-999,-999,-999,-999,112063186127082549,3590126000050634,79164837250506,0,13334542489396,11206,1,1402,88,0.42591367981016,3590126,18432,3,436527104,52,318.61272608,3.38505574,0.00100000004749745,0.00100000004749745,318.61276073,3.38499809,0.0403599999845028,0.0519100017845631,56119.60741898,1.89359998703003,0.748949377084845,-0.659991301893795,0.0590449996930939,322.147557679301,18.4636041402614,54.3950199922747,-29.4843465551926,-999,5,35,3,9,21,2,0,112063186127082549,3590126000050634,0.976935982704163,22.0345001220703,0.176964998245239,-999,1,22.0345001220703,22.0345001220703,21.7441005706787,0.272661000490189,-999,1,21.744499206543,0.176964998245239,-999,1,16892216,0.999359011650085,21.711799621582,0.0572480000555515,0.158357992768288,8,21.5272998809814,21.9995002746582,21.4258995056152,0.152230992913246,0.415971010923386,9,21.5102005004883,0.128989994525909,0.318170011043549,9,115000,0.999330997467041,21.3379001617432,0.0357909984886646,0.203422993421555,18,20.8532009124756,21.5618000030518,21.1312007904053,0.0796059966087341,0.320212990045547,19,21.1201000213623,0.0671430006623268,0.302594006061554,19,115000,0.997201025485992,20.9167003631592,0.132071003317833,0.189737007021904,2,20.7609996795654,21.0251998901367,20.9032001495361,0.0997219979763031,0.142381995916367,2,20.6637001037598,0.131080999970436,0.188305005431175,2,115000,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,0,114720
PSO J318.5578+03.2508,PSX J211413.88+031502.7,-999,-999,-999,-999,111903185577611366,3590114000038349,79147657369036,0,13334533407563,11190,1,1402,88,0.304294666558779,3590114,18428,3,444915840,53,318.55784206,3.25073487,0.00100000004749745,0.00100000004749745,318.55783542,3.2507522,0.0721699967980385,0.102150000631809,55979.45113426,3.51850008964539,0.748417999378205,-0.660798713452499,0.0567058948103864,322.048214902455,18.3534051096869,54.2318530808583,-29.5136806688939,-999,5,35,8,8,18,1,0,111903185577611366,3590114000038349,0.999714016914368,22.0503997802734,0.0692809969186783,0.248179003596306,7,21.9664993286133,22.5051002502441,21.5233993530273,0.112883999943733,0.332780987024307,8,21.4948997497559,0.112595997750759,0.297293990850449,8,16892216,0.99957001209259,21.7131004333496,0.0461920015513897,0.180530995130539,8,21.5534000396729,22.0692005157471,21.1175003051758,0.115368999540806,0.296543002128601,8,21.1394996643066,0.155214995145798,0.412481009960175,8,16892216,0.999279022216797,21.6089000701904,0.0878520011901855,0.415430992841721,15,20.8847999572754,22.1404991149902,20.923900604248,0.114657998085022,0.406217008829117,16,20.9699993133545,0.085487000644207,0.328078001737595,16,16892216,0.82608300447464,20.8964996337891,0.17705799639225,-999,1,20.8964996337891,20.8964996337891,20.5781002044678,0.252671003341675,-999,1,20.5356006622314,0.17705799639225,-999,1,115256,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,0,114720
PSO J318.5748+03.2686,PSX J211417.96+031607.1,-999,-999,-999,-999,111923185747952831,3590114000040305,79147657370992,0,13334545005698,11192,1,1402,88,0.564110866341843,3590114,18428,3,444915712,53,318.57481339,3.26867831,0.00100000004749745,0.00100000004749745,318.57484867,3.26864402,0.0276800002902746,0.0274800006300211,56156.18148148,1.82679998874664,0.748600868082833,-0.660564702863553,0.0570176607413456,322.071128514394,18.365053551468,54.2598009741286,-29.5178194544228,-999,5,60,14,12,32,2,0,111923185747952831,3590114000040305,0.999707996845245,21.8047008514404,0.0550450012087822,0.173942998051643,14,21.5662994384766,22.1464996337891,21.3612003326416,0.0994120016694069,0.265846014022827,14,21.3020992279053,0.0632399991154671,0.188792005181313,14,16892216,0.99915599822998,21.2660007476807,0.0457170009613037,0.154590994119644,11,21.0697994232178,21.5562992095947,20.8246002197266,0.0812100023031235,0.230496004223824,11,20.7626991271973,0.0504529997706413,0.214689999818802,11,16892216,0.999521970748901,20.9771003723145,0.0286180004477501,0.156277999281883,28,20.6525001525879,21.1921005249023,20.5627002716064,0.0534910000860691,0.255540013313293,27,20.5464992523193,0.0333169996738434,0.182508006691933,27,16892216,0.967776000499725,20.9372997283936,0.022239999845624,0.0316440016031265,2,20.9125995635986,20.9570999145508,20.5237007141113,0.0641250014305115,0.0907419994473457,2,20.3360996246338,0.0449270009994507,0.0639299973845482,2,16892216,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,0,114720
PSO J318.6926+03.3767,PSX J211446.22+032235.9,-999,-999,-999,-999,112053186927182489,3590126000061181,79164837261053,0,13334536997074,11205,1,1402,88,0.982966375521353,3590126,18432,3,444915712,53,318.69259778,3.37667112,0.00100000004749745,0.00100000004749745,318.69262098,3.37665127,0.175669997930527,0.0914100036025047,55838.3458912,6.42770004272461,0.749875014614304,-0.658952428230193,0.0588995737397904,322.224554784116,18.4305858881403,54.4382171823713,-29.5551432528077,-999,2,11,1,2,5,3,0,112053186927182489,3590126000061181,0.0152529999613762,21.576099395752,0.0974529981613159,-999,1,21.576099395752,21.576099395752,20.3425998687744,0.0789079964160919,-999,1,20.4787998199463,0.0974529981613159,-999,1,16892472,0.0616759993135929,21.1865997314453,0.0384760014712811,0.0544239990413189,2,21.1488990783691,21.2257995605469,19.7847003936768,0.078403003513813,0.111547000706196,2,20.0919990539551,0.0839919969439507,0.11880099773407,2,16777752,0.99890798330307,20.7707004547119,0.0579189993441105,0.20516599714756,5,20.4164009094238,20.9372005462646,19.8484001159668,0.0790610015392303,0.20168100297451,5,19.968599319458,0.131687998771667,0.284224987030029,5,16892216,0.99964702129364,20.4433994293213,0.0413359999656677,0.0587869994342327,2,20.4064998626709,20.4890995025635,19.341100692749,0.295958012342453,0.392883002758026,3,19.5527992248535,0.152073994278908,0.389708012342453,3,16777496,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,0,0
PSO J318.7606+03.3754,PSX J211502.55+032231.3,-999,-999,-999,-999,112053187607450877,3590146000001679,79426830206606,0,13334538977107,11205,1,1402,88,0.587295930448264,3590146,18493,3,310697984,37,-999,-999,-999,-999,318.76062858,3.37536422,0.0189900007098913,0.0216099992394447,56083.62140046,1.85259997844696,0.750657628799882,-0.658062767215753,0.0588771494629657,322.292037567074,18.4079723742713,54.4806087079871,-29.6121661376127,-999,0,35,6,8,18,2,1,112053187607450877,3590146000001679,0.99922102689743,20.997200012207,0.0296340007334948,0.111644998192787,6,20.8066997528076,21.0879001617432,20.6163997650146,0.0313040018081665,0.126234993338585,6,20.5538997650146,0.0181040000170469,0.112305000424385,6,16777496,0.999181985855103,20.6135997772217,0.0375230014324188,0.0943429991602898,8,20.5289993286133,20.8206005096436,20.2779006958008,0.0207390002906322,0.0489000007510185,8,20.2271003723145,0.02415999956429,0.0747670009732246,8,16777496,0.999038994312286,20.5377998352051,0.0314669981598854,0.153595000505447,14,20.2119007110596,20.7714004516602,20.1464996337891,0.0436660014092922,0.19700700044632,14,20.1002998352051,0.0293329991400242,0.1301009953022,14,16777496,0.99806797504425,20.3640995025635,0.126123994588852,-999,1,20.3640995025635,20.3640995025635,19.6644992828369,0.142934992909431,-999,1,19.8229007720947,0.126123994588852,-999,1,16777496,0.577498018741608,19.1222991943359,0.161047995090485,-999,1,19.1222991943359,19.1222991943359,-999,-999,-999,0,19.1487007141113,0.161047995090485,-999,1,4120
PSO J318.4836+03.3854,PSX J211356.06+032307.4,-999,-999,-999,-999,112063184834752939,3590126000033316,79164837233188,0,13334066703049,11206,1,1402,88,0.689826509626421,3590126,18432,3,512024576,61,318.48355935,3.38541342,0.00100000004749745,0.00100000004749745,318.48358699,3.38540296,0.104529999196529,0.012810000218451,56905.7424537,70.0530014038086,0.747459207482417,-0.661677858255965,0.0590520536777191,322.018622066084,18.5045241669596,54.3128156922155,-29.3770997643409,-999,5,68,14,12,17,12,13,112063184834752939,3590126000033316,0.999653995037079,19.809700012207,0.0203450005501509,0.0616910010576248,10,19.7255992889404,19.9025993347168,19.7036991119385,0.0181009992957115,0.0609650015830994,12,19.6191997528076,0.0187720004469156,0.0551530010998249,12,16892216,0.999231994152069,18.6863994598389,0.00940500013530254,0.0302070006728172,9,18.6212005615234,18.7152004241943,18.5673007965088,0.00833600014448166,0.0263349991291761,12,18.5004005432129,0.00581499980762601,0.0229739993810654,12,16892216,0.999629974365234,17.5151996612549,0.0131780002266169,0.0384120009839535,10,17.4563007354736,17.5722007751465,17.5025005340576,0.00594000006094575,0.0223939996212721,14,17.4363994598389,0.00387099990621209,0.0186589993536472,14,16892216,0.999112010002136,17.0356006622314,0.00922800041735172,0.025738999247551,8,16.9936008453369,17.0634002685547,16.9403991699219,0.00572799984365702,0.0314840003848076,10,16.8850994110107,0.00627300003543496,0.0331479981541634,10,16892216,0.999616980552673,16.7332000732422,0.0108049996197224,0.0331219993531704,13,16.6714992523193,16.7614994049072,16.6833992004395,0.0123399998992682,0.0474239997565746,13,16.6107997894287,0.00621199980378151,0.0299149993807077,13,16892216
PSO J318.6450+03.3951,PSX J211434.79+032342.2,-999,-999,-999,-999,112073186449474556,3590126000054912,79164837254784,0,13334544786453,11207,1,1402,88,0.870821622080003,3590126,18432,3,444915712,53,318.6449584,3.39511827,0.00100000004749745,0.00100000004749745,318.64498803,3.39506809,0.0113800000399351,0.011230000294745,55984.92840278,1.33440005779266,0.749312684357295,-0.659563067296825,0.0592204468006539,322.183092122981,18.4630380021863,54.4252539107381,-29.5054145803692,-999,5,48,6,12,16,7,7,112073186449474556,3590126000054912,0.999734997749329,22.0538005828857,0.0776780024170876,0.196886003017426,6,21.7532997131348,22.1620006561279,21.8626003265381,0.0759750008583069,0.158833995461464,5,21.8356990814209,0.086898997426033,0.17790499329567,6,115000,0.999642014503479,20.7355003356934,0.0189430005848408,0.0644640028476715,11,20.6390991210938,20.8484992980957,20.4708003997803,0.0576950013637543,0.210612997412682,11,20.4328002929688,0.0469940006732941,0.198076993227005,11,16892216,0.999568998813629,20.1434993743896,0.0303429998457432,0.143995001912117,15,19.8728008270264,20.300199508667,19.8656997680664,0.0288169998675585,0.119521997869015,15,19.8243007659912,0.0154990004375577,0.086997002363205,15,16892216,0.99837601184845,19.8297004699707,0.0423500016331673,0.174535006284714,7,19.5655994415283,20.1299991607666,19.5753002166748,0.0797049999237061,0.218251004815102,7,19.5174999237061,0.0602970011532307,0.202056005597115,7,16892216,0.999282002449036,19.4995002746582,0.0314030013978481,0.236256003379822,7,19.1182994842529,19.6571006774902,19.1791000366211,0.0736860036849976,0.279421001672745,7,19.1721992492676,0.0815379992127419,0.334134012460709,7,115000
PSO J318.5656+03.4099,PSX J211415.74+032435.5,-999,-999,-999,-999,112093185656052373,3590126000044361,79164837244233,0,13334543184691,11209,1,1402,88,0.394459609309639,3590126,18432,3,436527104,52,318.56559692,3.40991204,0.00100000004749745,0.00100000004749745,318.56561173,3.40987055,0.0749699994921684,0.110720001161098,56330.38761574,1.4206999540329,0.748386726186074,-0.660590368363998,0.0594783430603667,322.108699980097,18.5020188416366,54.388552201522,-29.4314112630327,-999,5,18,1,3,14,0,0,112093185656052373,3590126000044361,0.998845994472504,22.3318004608154,0.18376100063324,-999,1,22.3318004608154,22.3318004608154,22.1797008514404,0.294041991233826,-999,1,22.1660003662109,0.18376100063324,-999,1,115000,0.998498976230621,21.7660007476807,0.0424150004982948,0.0795710012316704,3,21.6777000427246,21.827299118042,21.5272998809814,0.14326299726963,0.685209989547729,3,21.8131008148193,0.173942998051643,0.466015994548798,3,115000,0.999605000019073,21.5030002593994,0.0346009992063046,0.247565001249313,13,21.0046997070313,21.8057994842529,21.3495006561279,0.0506570003926754,0.221276000142097,13,21.2341995239258,0.0474920012056828,0.204833000898361,13,115000,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,0,114720,-999,-999,-999,-999,0,-999,-999,-999,-999,-999,0,-999,-999,-999,0,114720
